Fixture ID,Game Date,Home Team ID,Away Team ID,Home Team Goals,Away Team Goals,Venue,Home Team,Away Team,Home Team Logo,Away Team Logo
318,2019-02-09,37.0,42.0,1,2,John Smith's Stadium,Huddersfield,Arsenal,https://media.api-sports.io/football/teams/37.png,https://media.api-sports.io/football/teams/42.png
319,2019-02-09,40.0,35.0,3,0,Anfield,Liverpool,Bournemouth,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/35.png
321,2019-02-09,41.0,43.0,1,2,St. Mary's Stadium,Southampton,Cardiff,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/43.png
323,2019-02-09,38.0,45.0,1,0,Vicarage Road,Watford,Everton,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/45.png
315,2019-02-09,51.0,44.0,1,3,American Express Community Stadium,Brighton,Burnley,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/44.png
322,2019-02-10,47.0,46.0,3,1,Wembley Stadium,Tottenham,Leicester,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/46.png
320,2019-02-10,50.0,49.0,6,0,Etihad Stadium,Manchester City,Chelsea,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/49.png
324,2019-02-11,39.0,34.0,1,1,Molineux Stadium,Wolves,Newcastle,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/34.png
328,2019-02-22,43.0,38.0,1,5,Cardiff City Stadium,Cardiff,Watford,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/38.png
334,2019-02-22,48.0,36.0,3,1,London Stadium,West Ham,Fulham,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/36.png
327,2019-02-23,44.0,47.0,2,1,Turf Moor,Burnley,Tottenham,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/47.png
326,2019-02-23,35.0,39.0,1,1,Vitality Stadium,Bournemouth,Wolves,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/39.png
333,2019-02-23,34.0,37.0,2,0,St James' Park,Newcastle,Huddersfield,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/37.png
331,2019-02-23,46.0,52.0,1,4,King Power Stadium,Leicester,Crystal Palace,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/52.png
325,2019-02-24,42.0,41.0,2,0,Emirates Stadium,Arsenal,Southampton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/41.png
332,2019-02-24,33.0,40.0,0,0,Old Trafford,Manchester United,Liverpool,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/40.png
336,2019-02-26,43.0,45.0,0,3,Cardiff City Stadium,Cardiff,Everton,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/45.png
337,2019-02-26,37.0,39.0,1,0,John Smith's Stadium,Huddersfield,Wolves,https://media.api-sports.io/football/teams/37.png,https://media.api-sports.io/football/teams/39.png
338,2019-02-26,46.0,51.0,2,1,King Power Stadium,Leicester,Brighton,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/51.png
341,2019-02-26,34.0,44.0,2,0,St James' Park,Newcastle,Burnley,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/44.png
335,2019-02-27,42.0,35.0,5,1,Emirates Stadium,Arsenal,Bournemouth,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/35.png
342,2019-02-27,41.0,36.0,2,0,St. Mary's Stadium,Southampton,Fulham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/36.png
339,2019-02-27,52.0,33.0,1,3,Selhurst Park,Crystal Palace,Manchester United,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/33.png
340,2019-02-27,49.0,47.0,2,0,Stamford Bridge,Chelsea,Tottenham,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/47.png
343,2019-02-27,40.0,38.0,5,0,Anfield,Liverpool,Watford,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/38.png
344,2019-02-27,50.0,48.0,1,0,Etihad Stadium,Manchester City,West Ham,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/48.png
351,2019-03-02,47.0,42.0,1,1,Wembley Stadium,Tottenham,Arsenal,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/42.png
345,2019-03-02,35.0,50.0,0,1,Vitality Stadium,Bournemouth,Manchester City,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/50.png
346,2019-03-02,51.0,37.0,1,0,American Express Community Stadium,Brighton,Huddersfield,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/37.png
347,2019-03-02,44.0,52.0,1,3,Turf Moor,Burnley,Crystal Palace,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/52.png
350,2019-03-02,33.0,41.0,3,2,Old Trafford,Manchester United,Southampton,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/41.png
354,2019-03-02,39.0,43.0,2,0,Molineux Stadium,Wolves,Cardiff,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/43.png
353,2019-03-02,48.0,34.0,2,0,London Stadium,West Ham,Newcastle,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/34.png
352,2019-03-03,38.0,46.0,2,1,Vicarage Road,Watford,Leicester,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/46.png
349,2019-03-03,36.0,49.0,1,2,Craven Cottage,Fulham,Chelsea,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/49.png
348,2019-03-03,45.0,40.0,0,0,Goodison Park,Everton,Liverpool,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/40.png
358,2019-03-09,52.0,51.0,1,2,Selhurst Park,Crystal Palace,Brighton,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/51.png
356,2019-03-09,43.0,48.0,2,0,Cardiff City Stadium,Cardiff,West Ham,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/48.png
359,2019-03-09,37.0,35.0,0,2,John Smith's Stadium,Huddersfield,Bournemouth,https://media.api-sports.io/football/teams/37.png,https://media.api-sports.io/football/teams/35.png
360,2019-03-09,46.0,36.0,3,1,King Power Stadium,Leicester,Fulham,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/36.png
363,2019-03-09,34.0,45.0,3,2,St James' Park,Newcastle,Everton,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/45.png
364,2019-03-09,41.0,47.0,2,1,St. Mary's Stadium,Southampton,Tottenham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/47.png
362,2019-03-09,50.0,38.0,3,1,Etihad Stadium,Manchester City,Watford,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/38.png
361,2019-03-10,40.0,44.0,4,2,Anfield,Liverpool,Burnley,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/44.png
357,2019-03-10,49.0,39.0,1,1,Stamford Bridge,Chelsea,Wolves,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/39.png
355,2019-03-10,42.0,33.0,2,0,Emirates Stadium,Arsenal,Manchester United,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/33.png
365,2019-03-16,35.0,34.0,2,2,Vitality Stadium,Bournemouth,Newcastle,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/34.png
367,2019-03-16,44.0,46.0,1,2,Turf Moor,Burnley,Leicester,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/46.png
373,2019-03-16,48.0,37.0,4,3,London Stadium,West Ham,Huddersfield,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/37.png
369,2019-03-17,36.0,40.0,1,2,Craven Cottage,Fulham,Liverpool,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/40.png
368,2019-03-17,45.0,49.0,2,0,Goodison Park,Everton,Chelsea,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/49.png
380,2019-03-30,36.0,50.0,0,2,Craven Cottage,Fulham,Manchester City,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/50.png
376,2019-03-30,51.0,41.0,0,1,American Express Community Stadium,Brighton,Southampton,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/41.png
377,2019-03-30,44.0,39.0,2,0,Turf Moor,Burnley,Wolves,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/39.png
379,2019-03-30,52.0,37.0,2,0,Selhurst Park,Crystal Palace,Huddersfield,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/37.png
381,2019-03-30,46.0,35.0,2,0,King Power Stadium,Leicester,Bournemouth,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/35.png
383,2019-03-30,33.0,38.0,2,1,Old Trafford,Manchester United,Watford,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/38.png
384,2019-03-30,48.0,45.0,0,2,London Stadium,West Ham,Everton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/45.png
378,2019-03-31,43.0,49.0,1,2,Cardiff City Stadium,Cardiff,Chelsea,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/49.png
382,2019-03-31,40.0,47.0,2,1,Anfield,Liverpool,Tottenham,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/47.png
375,2019-04-01,42.0,34.0,2,0,Emirates Stadium,Arsenal,Newcastle,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/34.png
393,2019-04-02,38.0,36.0,4,1,Vicarage Road,Watford,Fulham,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/36.png
394,2019-04-02,39.0,33.0,2,1,Molineux Stadium,Wolves,Manchester United,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/33.png
329,2019-04-03,49.0,51.0,3,0,Stamford Bridge,Chelsea,Brighton,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/51.png
371,2019-04-03,47.0,52.0,2,0,Tottenham Hotspur Stadium,Tottenham,Crystal Palace,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/52.png
389,2019-04-03,50.0,43.0,2,0,Etihad Stadium,Manchester City,Cardiff,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/43.png
391,2019-04-05,41.0,40.0,1,3,St. Mary's Stadium,Southampton,Liverpool,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/40.png
385,2019-04-06,35.0,44.0,1,3,Vitality Stadium,Bournemouth,Burnley,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/44.png
388,2019-04-06,37.0,46.0,1,4,John Smith's Stadium,Huddersfield,Leicester,https://media.api-sports.io/football/teams/37.png,https://media.api-sports.io/football/teams/46.png
390,2019-04-06,34.0,52.0,0,1,St James' Park,Newcastle,Crystal Palace,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/52.png
387,2019-04-07,45.0,42.0,1,0,Goodison Park,Everton,Arsenal,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/42.png
386,2019-04-08,49.0,48.0,2,0,Stamford Bridge,Chelsea,West Ham,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/48.png
399,2019-04-12,46.0,34.0,0,1,King Power Stadium,Leicester,Newcastle,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/34.png
403,2019-04-13,47.0,37.0,4,0,Tottenham Hotspur Stadium,Tottenham,Huddersfield,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/37.png
395,2019-04-13,51.0,35.0,0,5,American Express Community Stadium,Brighton,Bournemouth,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/35.png
396,2019-04-13,44.0,43.0,2,0,Turf Moor,Burnley,Cardiff,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/43.png
398,2019-04-13,36.0,45.0,2,0,Craven Cottage,Fulham,Everton,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/45.png
402,2019-04-13,41.0,39.0,3,1,St. Mary's Stadium,Southampton,Wolves,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/39.png
401,2019-04-13,33.0,48.0,2,1,Old Trafford,Manchester United,West Ham,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/48.png
397,2019-04-14,52.0,50.0,1,3,Selhurst Park,Crystal Palace,Manchester City,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/50.png
400,2019-04-14,40.0,49.0,2,0,Anfield,Liverpool,Chelsea,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/49.png
404,2019-04-15,38.0,42.0,0,1,Vicarage Road,Watford,Arsenal,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/42.png
366,2019-04-16,51.0,43.0,0,2,American Express Community Stadium,Brighton,Cardiff,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/43.png
411,2019-04-20,50.0,47.0,1,0,Etihad Stadium,Manchester City,Tottenham,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/47.png
406,2019-04-20,35.0,36.0,0,1,Vitality Stadium,Bournemouth,Fulham,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/36.png
410,2019-04-20,37.0,38.0,1,2,John Smith's Stadium,Huddersfield,Watford,https://media.api-sports.io/football/teams/37.png,https://media.api-sports.io/football/teams/38.png
413,2019-04-20,48.0,46.0,2,2,London Stadium,West Ham,Leicester,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/46.png
414,2019-04-20,39.0,51.0,0,0,Molineux Stadium,Wolves,Brighton,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/51.png
412,2019-04-20,34.0,41.0,3,1,St James' Park,Newcastle,Southampton,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/41.png
409,2019-04-21,45.0,33.0,4,0,Goodison Park,Everton,Manchester United,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/33.png
405,2019-04-21,42.0,52.0,2,3,Emirates Stadium,Arsenal,Crystal Palace,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/52.png
407,2019-04-21,43.0,40.0,0,2,Cardiff City Stadium,Cardiff,Liverpool,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/40.png
408,2019-04-22,49.0,44.0,2,2,Stamford Bridge,Chelsea,Burnley,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/44.png
372,2019-04-23,38.0,41.0,1,1,Vicarage Road,Watford,Southampton,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/41.png
392,2019-04-23,47.0,51.0,1,0,Tottenham Hotspur Stadium,Tottenham,Brighton,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/51.png
374,2019-04-24,39.0,42.0,3,1,Molineux Stadium,Wolves,Arsenal,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/42.png
370,2019-04-24,33.0,50.0,0,2,Old Trafford,Manchester United,Manchester City,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/50.png
420,2019-04-26,40.0,37.0,5,0,Anfield,Liverpool,Huddersfield,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/37.png
423,2019-04-27,47.0,48.0,0,1,Tottenham Hotspur Stadium,Tottenham,West Ham,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/48.png
417,2019-04-27,52.0,45.0,0,0,Selhurst Park,Crystal Palace,Everton,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/45.png
418,2019-04-27,36.0,43.0,1,0,Craven Cottage,Fulham,Cardiff,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/43.png
422,2019-04-27,41.0,35.0,3,3,St. Mary's Stadium,Southampton,Bournemouth,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/35.png
424,2019-04-27,38.0,39.0,1,2,Vicarage Road,Watford,Wolves,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/39.png
415,2019-04-27,51.0,34.0,1,1,American Express Community Stadium,Brighton,Newcastle,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/34.png
419,2019-04-28,46.0,42.0,3,0,King Power Stadium,Leicester,Arsenal,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/42.png
416,2019-04-28,44.0,50.0,0,1,Turf Moor,Burnley,Manchester City,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/50.png
421,2019-04-28,33.0,49.0,1,1,Old Trafford,Manchester United,Chelsea,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/49.png
429,2019-05-03,45.0,44.0,2,0,Goodison Park,Everton,Burnley,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/44.png
426,2019-05-04,35.0,47.0,1,0,Vitality Stadium,Bournemouth,Tottenham,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/47.png
433,2019-05-04,48.0,41.0,3,0,London Stadium,West Ham,Southampton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/41.png
434,2019-05-04,39.0,36.0,1,0,Molineux Stadium,Wolves,Fulham,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/36.png
427,2019-05-04,43.0,52.0,2,3,Cardiff City Stadium,Cardiff,Crystal Palace,https://media.api-sports.io/football/teams/43.png,https://media.api-sports.io/football/teams/52.png
432,2019-05-04,34.0,40.0,2,3,St James' Park,Newcastle,Liverpool,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/40.png
428,2019-05-05,49.0,38.0,3,0,Stamford Bridge,Chelsea,Watford,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/38.png
430,2019-05-05,37.0,33.0,1,1,John Smith's Stadium,Huddersfield,Manchester United,https://media.api-sports.io/football/teams/37.png,https://media.api-sports.io/football/teams/33.png
425,2019-05-05,42.0,51.0,1,1,Emirates Stadium,Arsenal,Brighton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/51.png
431,2019-05-06,50.0,46.0,1,0,Etihad Stadium,Manchester City,Leicester,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/46.png
435,2019-05-12,51.0,50.0,1,4,American Express Community Stadium,Brighton,Manchester City,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/50.png
436,2019-05-12,44.0,42.0,1,3,Turf Moor,Burnley,Arsenal,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/42.png
437,2019-05-12,52.0,35.0,5,3,Selhurst Park,Crystal Palace,Bournemouth,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/35.png
438,2019-05-12,36.0,34.0,0,4,Craven Cottage,Fulham,Newcastle,https://media.api-sports.io/football/teams/36.png,https://media.api-sports.io/football/teams/34.png
439,2019-05-12,46.0,49.0,0,0,King Power Stadium,Leicester,Chelsea,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/49.png
440,2019-05-12,40.0,39.0,2,0,Anfield,Liverpool,Wolves,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/39.png
441,2019-05-12,33.0,43.0,0,2,Old Trafford,Manchester United,Cardiff,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/43.png
442,2019-05-12,41.0,37.0,1,1,St. Mary's Stadium,Southampton,Huddersfield,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/37.png
443,2019-05-12,47.0,45.0,2,2,Tottenham Hotspur Stadium,Tottenham,Everton,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/45.png
444,2019-05-12,38.0,48.0,1,4,Vicarage Road,Watford,West Ham,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/48.png
